instance_id,benchmark,language,file_count_bucket,harness,cond,arm,seed,model,status_taxonomy,legit,resolved,f2p_pass,f2p_total,p2p_pass,p2p_total,cost_usd,total_cost_usd,turns,tokens_total,patch_bytes,modified_files,wall_clock_secs,n_surfaced,first_gold_rank,acc@1,acc@3,acc@5,acc@10,recall@1,recall@3,recall@5,recall@10,n_gold,edit_precision,edit_recall,loc_metric
apache__rocketmq-7420,polybench,java,2,supercoder,on,SC-ON,0,anthropic/claude-opus-4-7,resolved,1,1,1,1,0,0,0.1407545,0.1407545,11,2217,2496,3,63.59,7,1,1,1,1,1,0.5,0.5,1.0,1.0,2,0.6667,1.0,agent_targeted_v3
apache__rocketmq-7420,polybench,java,2,supercoder,off,SC-OFF,0,anthropic/claude-opus-4-7,resolved,1,1,1,1,0,0,0.1162185,0.1162185,11,1821,2297,3,59.88,7,1,1,1,1,1,0.5,0.5,1.0,1.0,2,0.6667,1.0,agent_targeted_v3
apache__rocketmq-7420,polybench,java,2,opencode,l1,OpenCode,0,anthropic/claude-opus-4-7,resolved,1,1,1,1,0,0,0.13946725,0.13946725,11,2642,2297,3,39.14,7,2,0,1,1,1,0.0,0.5,1.0,1.0,2,0.6667,1.0,agent_targeted_v3
apache__dubbo-3622,polybench,java,1,supercoder,on,SC-ON,0,anthropic/claude-opus-4-7,unresolved,1,0,0,2,0,0,0.5247360000000001,0.5247360000000001,24,5555,1828,1,370.48,19,1,1,1,1,1,1.0,1.0,1.0,1.0,1,1.0,1.0,agent_targeted_v3
apache__dubbo-3622,polybench,java,1,supercoder,off,SC-OFF,0,anthropic/claude-opus-4-7,unresolved,1,0,0,2,0,0,1.3666647499999998,1.3666647499999998,50,15103,2003,1,602.32,51,1,1,1,1,1,1.0,1.0,1.0,1.0,1,1.0,1.0,agent_targeted_v3
apache__dubbo-3622,polybench,java,1,opencode,l1,OpenCode,0,anthropic/claude-opus-4-7,unresolved,1,0,0,2,0,0,2.0012895,2.0012895,51,22910,11983,5,640.2,58,3,0,1,1,1,0.0,1.0,1.0,1.0,1,0.2,1.0,agent_targeted_v3
huggingface__transformers-7075,polybench,python,3+,opencode,l1,OpenCode,0,anthropic/claude-opus-4-7,resolved,1,1,11,11,0,0,1.5427267500000001,1.5427267500000001,48,17385,27336,9,326.79,35,1,1,1,1,1,0.125,0.375,0.375,0.375,8,0.6667,0.75,agent_targeted_v3
apache__rocketmq-7655,polybench,java,1,opencode,l1,OpenCode,0,anthropic/claude-opus-4-7,resolved,1,1,1,1,1,1,1.0674142500000001,1.0674142500000001,35,14020,2367,2,479.99,41,1,1,1,1,1,1.0,1.0,1.0,1.0,1,0.5,1.0,agent_targeted_v3
trinodb__trino-1512,polybench,java,1,supercoder,off,SC-OFF,0,anthropic/claude-opus-4-7,resolved,1,1,2,2,46,46,4.059192250000001,4.059192250000001,102,29252,7900,2,1201.9,19,5,0,0,1,1,0.0,0.0,1.0,1.0,1,0.5,1.0,agent_targeted_v3
instance_future-architect__vuls-457a3a9627fb9a0800d0aecf1d4713fb634a9011,pro,go,1,supercoder,on,SC-ON,0,anthropic/claude-opus-4-7,unresolved,1,0,0,6,1,1,1.0748629999999995,1.0748629999999995,29,11995,6724,2,214.7,9,1,1,1,1,1,1.0,1.0,1.0,1.0,1,0.5,1.0,agent_targeted_v3
instance_future-architect__vuls-457a3a9627fb9a0800d0aecf1d4713fb634a9011,pro,go,1,supercoder,off,SC-OFF,0,anthropic/claude-opus-4-7,unresolved,1,0,0,6,1,1,1.38782675,1.38782675,44,16537,7547,2,316.26,33,21,0,0,0,0,0.0,0.0,0.0,0.0,1,0.5,1.0,agent_targeted_v3
instance_future-architect__vuls-457a3a9627fb9a0800d0aecf1d4713fb634a9011,pro,go,1,opencode,l1,OpenCode,0,anthropic/claude-opus-4-7,unresolved,1,0,0,6,1,1,2.9098697499999995,2.9098697499999995,56,32462,22279,2,493.45,25,1,1,1,1,1,1.0,1.0,1.0,1.0,1,0.5,1.0,agent_targeted_v3
huggingface__transformers-6098,polybench,python,1,supercoder,on,SC-ON,0,anthropic/claude-opus-4-7,resolved,1,1,1,1,39,39,0.5342979999999999,0.5342979999999999,14,4911,2118,2,134.13,30,11,0,0,0,0,0.0,0.0,0.0,0.0,1,0.5,1.0,agent_targeted_v3
huggingface__transformers-6098,polybench,python,1,supercoder,off,SC-OFF,0,anthropic/claude-opus-4-7,resolved,1,1,1,1,39,39,0.36170175000000004,0.36170175000000004,12,4376,2118,2,96.34,35,10,0,0,0,1,0.0,0.0,0.0,1.0,1,0.5,1.0,agent_targeted_v3
huggingface__transformers-6098,polybench,python,1,opencode,l1,OpenCode,0,anthropic/claude-opus-4-7,resolved,1,1,1,1,39,39,0.5358312499999999,0.5358312499999999,14,8116,2047,2,125.79,64,11,0,0,0,0,0.0,0.0,0.0,0.0,1,0.5,1.0,agent_targeted_v3
instance_qutebrowser__qutebrowser-36ade4bba504eb96f05d32ceab9972df7eb17bcc-v2ef375ac784985212b1805e1d0431dc8f1b3c171,pro,python,1,supercoder,on,SC-ON,0,anthropic/claude-opus-4-7,unresolved,1,0,0,10,76,76,0.453331,0.453331,13,5183,7400,2,80.37,4,1,1,1,1,1,1.0,1.0,1.0,1.0,1,0.5,1.0,agent_targeted_v3
instance_qutebrowser__qutebrowser-36ade4bba504eb96f05d32ceab9972df7eb17bcc-v2ef375ac784985212b1805e1d0431dc8f1b3c171,pro,python,1,supercoder,off,SC-OFF,0,anthropic/claude-opus-4-7,unresolved,1,0,0,10,76,76,0.28488925,0.28488925,13,3818,5311,2,70.2,4,1,1,1,1,1,1.0,1.0,1.0,1.0,1,0.5,1.0,agent_targeted_v3
instance_qutebrowser__qutebrowser-36ade4bba504eb96f05d32ceab9972df7eb17bcc-v2ef375ac784985212b1805e1d0431dc8f1b3c171,pro,python,1,opencode,l1,OpenCode,0,anthropic/claude-opus-4-7,unresolved,1,0,0,10,76,76,0.365503,0.365503,15,6240,3789,1,95.44,4,1,1,1,1,1,1.0,1.0,1.0,1.0,1,1.0,1.0,agent_targeted_v3
instance_navidrome__navidrome-56303cde23a4122d2447cbb266f942601a78d7e4,pro,go,1,supercoder,on,SC-ON,0,anthropic/claude-opus-4-7,resolved,1,1,1,1,0,0,0.8319015000000001,0.8319015000000001,23,7236,5029,2,197.36,23,1,1,1,1,1,1.0,1.0,1.0,1.0,1,0.5,1.0,agent_targeted_v3
instance_navidrome__navidrome-56303cde23a4122d2447cbb266f942601a78d7e4,pro,go,1,supercoder,off,SC-OFF,0,anthropic/claude-opus-4-7,resolved,1,1,1,1,0,0,0.4875065,0.4875065,19,6364,3891,2,172.47,23,3,0,1,1,1,0.0,1.0,1.0,1.0,1,0.5,1.0,agent_targeted_v3
instance_navidrome__navidrome-56303cde23a4122d2447cbb266f942601a78d7e4,pro,go,1,opencode,l1,OpenCode,0,anthropic/claude-opus-4-7,resolved,1,1,1,1,0,0,0.93653225,0.93653225,31,14329,5114,2,254.98,29,1,1,1,1,1,1.0,1.0,1.0,1.0,1,0.5,1.0,agent_targeted_v3
apache__rocketmq-7655,polybench,java,1,supercoder,on,SC-ON,0,anthropic/claude-opus-4-7,resolved,1,1,1,1,1,1,1.1317985000000002,1.1317985000000002,29,7214,3749,3,501.57,49,1,1,1,1,1,1.0,1.0,1.0,1.0,1,0.3333,1.0,agent_targeted_v3
apache__rocketmq-7655,polybench,java,1,supercoder,off,SC-OFF,0,anthropic/claude-opus-4-7,resolved,1,1,1,1,1,1,0.8945987499999998,0.8945987499999998,27,6945,2436,2,321.3,87,38,0,0,0,0,0.0,0.0,0.0,0.0,1,0.5,1.0,agent_targeted_v3
huggingface__transformers-27114,polybench,python,1,supercoder,on,SC-ON,0,anthropic/claude-opus-4-7,unresolved,1,0,0,2,0,9,0.37822174999999997,0.37822174999999997,12,4482,0,0,81.12,4,,0,0,0,0,0.0,0.0,0.0,0.0,1,,0.0,agent_targeted_v3
huggingface__transformers-27114,polybench,python,1,supercoder,off,SC-OFF,0,anthropic/claude-opus-4-7,unresolved,1,0,0,2,0,9,0.15226024999999999,0.15226024999999999,6,2680,0,0,45.25,3,,0,0,0,0,0.0,0.0,0.0,0.0,1,,0.0,agent_targeted_v3
huggingface__transformers-27114,polybench,python,1,opencode,l1,OpenCode,0,anthropic/claude-opus-4-7,unresolved,1,0,0,2,0,9,0.19424775,0.19424775,8,2620,0,0,52.9,8,,0,0,0,0,0.0,0.0,0.0,0.0,1,,0.0,agent_targeted_v3
instance_ansible__ansible-a1569ea4ca6af5480cf0b7b3135f5e12add28a44-v0f01c69f1e2528b935359cfe578530722bca2c59,pro,python,1,supercoder,on,SC-ON,0,anthropic/claude-opus-4-7,unresolved,1,0,2,6,21,21,0.5494857500000001,0.5494857500000001,18,6303,3775,2,98.92,7,1,1,1,1,1,0.5,0.5,0.5,0.5,2,0.5,0.5,agent_targeted_v3
instance_ansible__ansible-a1569ea4ca6af5480cf0b7b3135f5e12add28a44-v0f01c69f1e2528b935359cfe578530722bca2c59,pro,python,1,supercoder,off,SC-OFF,0,anthropic/claude-opus-4-7,unresolved,1,0,2,6,21,21,0.35544850000000006,0.35544850000000006,17,5637,3781,2,89.92,6,1,1,1,1,1,0.5,0.5,0.5,0.5,2,0.5,0.5,agent_targeted_v3
instance_ansible__ansible-a1569ea4ca6af5480cf0b7b3135f5e12add28a44-v0f01c69f1e2528b935359cfe578530722bca2c59,pro,python,1,opencode,l1,OpenCode,0,anthropic/claude-opus-4-7,unresolved,1,0,0,6,21,21,0.3353634999999999,0.3353634999999999,16,6764,3003,2,94.01,7,1,1,1,1,1,0.5,0.5,0.5,0.5,2,0.5,0.5,agent_targeted_v3
instance_gravitational__teleport-d873ea4fa67d3132eccba39213c1ca2f52064dcc-vce94f93ad1030e3136852817f2423c1b3ac37bc4,pro,go,3+,supercoder,on,SC-ON,0,anthropic/claude-opus-4-7,unresolved,1,0,0,17,0,0,9.52109175,9.52109175,120,44640,23741,7,1137.77,94,1,1,1,1,1,0.1429,0.2857,0.5714,0.5714,7,0.5714,0.5714,agent_targeted_v3
instance_gravitational__teleport-d873ea4fa67d3132eccba39213c1ca2f52064dcc-vce94f93ad1030e3136852817f2423c1b3ac37bc4,pro,go,3+,supercoder,off,SC-OFF,0,anthropic/claude-opus-4-7,provider_truncation,0,,,,,,2.19197175,2.19197175,50,17857,5628,1,283.76,,,,,,,,,,,,,,
instance_gravitational__teleport-d873ea4fa67d3132eccba39213c1ca2f52064dcc-vce94f93ad1030e3136852817f2423c1b3ac37bc4,pro,go,3+,opencode,l1,OpenCode,0,anthropic/claude-opus-4-7,unsolved_timeout,1,0,0,17,0,0,13.691090499999998,13.691090499999998,169,69337,30823,8,1801.33,66,1,1,1,1,1,0.1429,0.4286,0.5714,0.7143,7,0.75,0.8571,agent_targeted_v3
huggingface__transformers-24238,polybench,python,1,supercoder,on,SC-ON,0,anthropic/claude-opus-4-7,resolved,1,1,1,1,5,5,0.22108375,0.22108375,12,3247,2520,2,76.01,9,1,1,1,1,1,1.0,1.0,1.0,1.0,1,0.5,1.0,agent_targeted_v3
huggingface__transformers-24238,polybench,python,1,supercoder,off,SC-OFF,0,anthropic/claude-opus-4-7,resolved,1,1,1,1,5,5,0.3799735000000001,0.3799735000000001,21,5653,2385,2,116.53,8,1,1,1,1,1,1.0,1.0,1.0,1.0,1,0.5,1.0,agent_targeted_v3
huggingface__transformers-24238,polybench,python,1,opencode,l1,OpenCode,0,anthropic/claude-opus-4-7,resolved,1,1,1,1,5,5,0.1236945,0.1236945,7,1506,806,1,32.66,3,1,1,1,1,1,1.0,1.0,1.0,1.0,1,1.0,1.0,agent_targeted_v3
instance_qutebrowser__qutebrowser-9b71c1ea67a9e7eb70dd83214d881c2031db6541-v363c8a7e5ccdf6968fc7ab84a2053ac78036691d,pro,python,1,supercoder,on,SC-ON,0,anthropic/claude-opus-4-7,unresolved,1,0,0,364,1,1,3.944242,3.944242,80,22098,7509,3,437.28,15,1,1,1,1,1,0.25,0.5,0.5,0.5,4,0.6667,0.5,agent_targeted_v3
instance_qutebrowser__qutebrowser-9b71c1ea67a9e7eb70dd83214d881c2031db6541-v363c8a7e5ccdf6968fc7ab84a2053ac78036691d,pro,python,1,supercoder,off,SC-OFF,0,anthropic/claude-opus-4-7,unresolved,1,0,0,364,1,1,1.50502525,1.50502525,54,10962,4382,3,536.48,66,34,0,0,0,0,0.0,0.0,0.0,0.0,4,0.6667,0.5,agent_targeted_v3
instance_qutebrowser__qutebrowser-9b71c1ea67a9e7eb70dd83214d881c2031db6541-v363c8a7e5ccdf6968fc7ab84a2053ac78036691d,pro,python,1,opencode,l1,OpenCode,0,anthropic/claude-opus-4-7,leak_detected,0,,,,,,1.56963575,1.56963575,50,18297,5174,2,302.12,,,,,,,,,,,,,,
instance_gravitational__teleport-3fa6904377c006497169945428e8197158667910-v626ec2a48416b10a88641359a169d99e935ff037,pro,go,3+,supercoder,on,SC-ON,0,anthropic/claude-opus-4-7,scrub_failed,0,,,,,,,,0,0,0,0,0.0,,,,,,,,,,,,,,
instance_gravitational__teleport-3fa6904377c006497169945428e8197158667910-v626ec2a48416b10a88641359a169d99e935ff037,pro,go,3+,supercoder,off,SC-OFF,0,anthropic/claude-opus-4-7,scrub_failed,0,,,,,,,,0,0,0,0,0.0,,,,,,,,,,,,,,
instance_gravitational__teleport-3fa6904377c006497169945428e8197158667910-v626ec2a48416b10a88641359a169d99e935ff037,pro,go,3+,opencode,l1,OpenCode,0,anthropic/claude-opus-4-7,scrub_failed,0,,,,,,,,0,0,0,0,0.0,,,,,,,,,,,,,,
apache__rocketmq-7823,polybench,java,1,supercoder,on,SC-ON,0,anthropic/claude-opus-4-7,resolved,1,1,1,1,10,10,0.566546,0.566546,12,5043,3120,2,115.37,29,4,0,0,1,1,0.0,0.0,1.0,1.0,1,0.5,1.0,agent_targeted_v3
apache__rocketmq-7823,polybench,java,1,supercoder,off,SC-OFF,0,anthropic/claude-opus-4-7,resolved,1,1,1,1,10,10,0.5097885,0.5097885,18,5184,3192,2,176.53,48,4,0,0,1,1,0.0,0.0,1.0,1.0,1,0.5,1.0,agent_targeted_v3
apache__rocketmq-7823,polybench,java,1,opencode,l1,OpenCode,0,anthropic/claude-opus-4-7,resolved,1,1,1,1,10,10,0.22628225000000002,0.22628225000000002,16,3991,852,1,86.65,12,4,0,0,1,1,0.0,0.0,1.0,1.0,1,1.0,1.0,agent_targeted_v3
huggingface__transformers-7374,polybench,python,2,supercoder,on,SC-ON,0,anthropic/claude-opus-4-7,unresolved,1,0,0,1,52,52,3.485879750000001,3.485879750000001,57,47481,3058,1,700.97,11,1,1,1,1,1,0.5,0.5,0.5,0.5,2,1.0,0.5,agent_targeted_v3
huggingface__transformers-7374,polybench,python,2,supercoder,off,SC-OFF,0,anthropic/claude-opus-4-7,provider_truncation,0,,,,,,0.6445004999999999,1.719857,17,11665,0,0,155.13,,,,,,,,,,,,,,
huggingface__transformers-7374,polybench,python,2,opencode,l1,OpenCode,0,anthropic/claude-opus-4-7,unresolved,1,0,0,1,52,52,1.69037725,1.69037725,32,22113,3378,1,384.48,39,1,1,1,1,1,0.5,0.5,0.5,0.5,2,1.0,0.5,agent_targeted_v3
instance_qutebrowser__qutebrowser-1af602b258b97aaba69d2585ed499d95e2303ac2-v2ef375ac784985212b1805e1d0431dc8f1b3c171,pro,python,1,supercoder,on,SC-ON,0,anthropic/claude-opus-4-7,resolved,1,1,2,2,25,25,0.40434,0.40434,10,5867,3006,2,80.14,5,1,1,1,1,1,0.5,0.5,0.5,0.5,2,0.5,0.5,agent_targeted_v3
instance_qutebrowser__qutebrowser-1af602b258b97aaba69d2585ed499d95e2303ac2-v2ef375ac784985212b1805e1d0431dc8f1b3c171,pro,python,1,supercoder,off,SC-OFF,0,anthropic/claude-opus-4-7,resolved,1,1,2,2,25,25,0.40674249999999995,0.40674249999999995,17,6039,3427,3,105.41,7,1,1,1,1,1,0.5,0.5,0.5,1.0,2,0.6667,1.0,agent_targeted_v3
instance_qutebrowser__qutebrowser-1af602b258b97aaba69d2585ed499d95e2303ac2-v2ef375ac784985212b1805e1d0431dc8f1b3c171,pro,python,1,opencode,l1,OpenCode,0,anthropic/claude-opus-4-7,resolved,1,1,2,2,25,25,0.3420465,0.3420465,15,6083,1855,2,89.23,5,1,1,1,1,1,0.5,0.5,0.5,0.5,2,0.5,0.5,agent_targeted_v3
instance_flipt-io__flipt-6fe76d024ee0c50ddb09c86f4ae0bd4c208fd65f,pro,go,1,supercoder,on,SC-ON,0,anthropic/claude-opus-4-7,resolved,1,1,1,1,0,0,1.213421,1.213421,30,9625,7536,2,233.0,11,1,1,1,1,1,1.0,1.0,1.0,1.0,1,0.5,1.0,agent_targeted_v3
instance_flipt-io__flipt-6fe76d024ee0c50ddb09c86f4ae0bd4c208fd65f,pro,go,1,supercoder,off,SC-OFF,0,anthropic/claude-opus-4-7,unresolved,1,0,0,1,0,0,0.6150694999999999,0.6150694999999999,29,10511,8859,2,272.42,39,21,0,0,0,0,0.0,0.0,0.0,0.0,1,0.5,1.0,agent_targeted_v3
instance_flipt-io__flipt-6fe76d024ee0c50ddb09c86f4ae0bd4c208fd65f,pro,go,1,opencode,l1,OpenCode,0,anthropic/claude-opus-4-7,unresolved,1,0,0,1,0,0,0.6756152500000001,0.6756152500000001,23,12917,8699,2,210.99,14,1,1,1,1,1,1.0,1.0,1.0,1.0,1,0.5,1.0,agent_targeted_v3
huggingface__transformers-13989,polybench,python,3+,supercoder,on,SC-ON,0,anthropic/claude-opus-4-7,resolved,1,1,5,5,29,29,3.4203350000000006,3.4203350000000006,69,31186,25792,8,583.42,41,1,1,1,1,1,0.25,0.25,0.25,0.5,4,0.375,0.75,agent_targeted_v3
huggingface__transformers-13989,polybench,python,3+,supercoder,off,SC-OFF,0,anthropic/claude-opus-4-7,resolved,1,1,5,5,29,29,6.33884475,6.33884475,108,49486,25354,8,872.42,52,6,0,0,0,1,0.0,0.0,0.0,0.25,4,0.375,0.75,agent_targeted_v3
huggingface__transformers-13989,polybench,python,3+,opencode,l1,OpenCode,0,anthropic/claude-opus-4-7,unresolved,1,0,3,5,29,29,1.5575455,1.5575455,37,20242,14843,5,370.34,31,6,0,0,0,1,0.0,0.0,0.0,0.25,4,0.4,0.5,agent_targeted_v3
instance_ansible__ansible-83fb24b923064d3576d473747ebbe62e4535c9e3-vba6da65a0f3baefda7a058ebbd0a8dcafb8512f5,pro,python,1,supercoder,on,SC-ON,0,anthropic/claude-opus-4-7,scrub_failed,0,,,,,,,,0,0,0,0,0.0,,,,,,,,,,,,,,
instance_ansible__ansible-83fb24b923064d3576d473747ebbe62e4535c9e3-vba6da65a0f3baefda7a058ebbd0a8dcafb8512f5,pro,python,1,supercoder,off,SC-OFF,0,anthropic/claude-opus-4-7,scrub_failed,0,,,,,,,,0,0,0,0,0.0,,,,,,,,,,,,,,
instance_ansible__ansible-83fb24b923064d3576d473747ebbe62e4535c9e3-vba6da65a0f3baefda7a058ebbd0a8dcafb8512f5,pro,python,1,opencode,l1,OpenCode,0,anthropic/claude-opus-4-7,scrub_failed,0,,,,,,,,0,0,0,0,0.0,,,,,,,,,,,,,,
instance_future-architect__vuls-17ae386d1e185ba742eea4668ca77642e22b54c4,pro,go,1,supercoder,on,SC-ON,0,anthropic/claude-opus-4-7,unresolved,1,0,0,4,0,0,1.10924825,1.10924825,23,8662,5736,2,236.01,7,1,1,1,1,1,1.0,1.0,1.0,1.0,1,0.5,1.0,agent_targeted_v3
instance_future-architect__vuls-17ae386d1e185ba742eea4668ca77642e22b54c4,pro,go,1,supercoder,off,SC-OFF,0,anthropic/claude-opus-4-7,unresolved,1,0,0,4,0,0,0.5415387500000001,0.5415387500000001,22,5644,3532,2,149.79,26,23,0,0,0,0,0.0,0.0,0.0,0.0,1,0.5,1.0,agent_targeted_v3
instance_future-architect__vuls-17ae386d1e185ba742eea4668ca77642e22b54c4,pro,go,1,opencode,l1,OpenCode,0,anthropic/claude-opus-4-7,unresolved,1,0,0,4,0,0,0.66115175,0.66115175,29,9778,1061,1,233.31,10,2,0,1,1,1,0.0,1.0,1.0,1.0,1,1.0,1.0,agent_targeted_v3
google__guava-5696,polybench,java,2,supercoder,on,SC-ON,0,anthropic/claude-opus-4-7,resolved,1,1,1,1,8,8,0.8156237500000001,0.8156237500000001,25,8736,5872,4,420.97,11,1,1,1,1,1,1.0,1.0,1.0,1.0,2,0.5,1.0,agent_targeted_v3
google__guava-5696,polybench,java,2,supercoder,off,SC-OFF,0,anthropic/claude-opus-4-7,resolved,1,1,1,1,8,8,0.46154950000000006,0.46154950000000006,23,6726,5374,4,273.24,8,1,1,1,1,1,1.0,1.0,1.0,1.0,2,0.5,1.0,agent_targeted_v3
google__guava-5696,polybench,java,2,opencode,l1,OpenCode,0,anthropic/claude-opus-4-7,resolved,1,1,1,1,8,8,0.6685125,0.6685125,25,9612,5012,4,281.32,15,1,1,1,1,1,0.5,1.0,1.0,1.0,2,0.5,1.0,agent_targeted_v3
keras-team__keras-19863,polybench,python,1,supercoder,on,SC-ON,0,anthropic/claude-opus-4-7,unresolved,1,0,0,1,2,2,0.9663252499999999,0.9663252499999999,43,11458,3874,2,266.96,19,,0,0,0,0,0.0,0.0,0.0,0.0,1,0.0,0.0,agent_targeted_v3
keras-team__keras-19863,polybench,python,1,supercoder,off,SC-OFF,0,anthropic/claude-opus-4-7,unresolved,1,0,0,1,2,2,0.8181125,0.8181125,35,9961,2561,2,267.47,23,17,0,0,0,0,0.0,0.0,0.0,0.0,1,0.0,0.0,agent_targeted_v3
keras-team__keras-19863,polybench,python,1,opencode,l1,OpenCode,0,anthropic/claude-opus-4-7,unresolved,1,0,0,1,2,2,0.606557,0.606557,26,6260,1342,1,146.17,67,47,0,0,0,0,0.0,0.0,0.0,0.0,1,0.0,0.0,agent_targeted_v3
instance_internetarchive__openlibrary-4b7ea2977be2747496ba792a678940baa985f7ea-v0f5aece3601a5b4419f7ccec1dbda2071be28ee4,pro,python,3+,supercoder,on,SC-ON,0,anthropic/claude-opus-4-7,unresolved,1,0,0,23,0,0,1.8033152500000003,1.8033152500000003,34,14087,14358,2,270.0,28,1,1,1,1,1,0.125,0.25,0.25,0.25,8,0.5,0.125,agent_targeted_v3
instance_internetarchive__openlibrary-4b7ea2977be2747496ba792a678940baa985f7ea-v0f5aece3601a5b4419f7ccec1dbda2071be28ee4,pro,python,3+,supercoder,off,SC-OFF,0,anthropic/claude-opus-4-7,unresolved,1,0,0,23,0,0,1.1727535,1.1727535,40,11919,12095,2,259.45,39,1,1,1,1,1,0.125,0.25,0.25,0.25,8,0.5,0.125,agent_targeted_v3
instance_internetarchive__openlibrary-4b7ea2977be2747496ba792a678940baa985f7ea-v0f5aece3601a5b4419f7ccec1dbda2071be28ee4,pro,python,3+,opencode,l1,OpenCode,0,anthropic/claude-opus-4-7,unresolved,1,0,0,23,0,0,2.23857675,2.23857675,58,25971,21147,4,404.02,52,1,1,1,1,1,0.125,0.25,0.25,0.375,8,0.5,0.25,agent_targeted_v3
instance_gravitational__teleport-cb712e3f0b06dadc679f895daef8072cae400c26-vee9b09fb20c43af7e520f57e9239bbcf46b7113d,pro,go,3+,supercoder,on,SC-ON,0,anthropic/claude-opus-4-7,git_history_leak,0,0,0,1,0,0,4.79827425,4.79827425,103,23171,8030,4,734.03,42,15,0,0,0,0,0.0,0.0,0.0,0.0,3,0.75,1.0,agent_targeted_v3
instance_gravitational__teleport-cb712e3f0b06dadc679f895daef8072cae400c26-vee9b09fb20c43af7e520f57e9239bbcf46b7113d,pro,go,3+,supercoder,off,SC-OFF,0,anthropic/claude-opus-4-7,unresolved,1,0,0,1,0,0,2.1563085,2.1563085,74,15543,3648,2,514.92,96,29,0,0,0,0,0.0,0.0,0.0,0.0,3,0.0,0.0,agent_targeted_v3
instance_gravitational__teleport-cb712e3f0b06dadc679f895daef8072cae400c26-vee9b09fb20c43af7e520f57e9239bbcf46b7113d,pro,go,3+,opencode,l1,OpenCode,0,anthropic/claude-opus-4-7,unresolved,1,0,0,1,0,0,0.92501725,0.92501725,36,14711,1329,1,300.29,20,,0,0,0,0,0.0,0.0,0.0,0.0,3,0.0,0.0,agent_targeted_v3
instance_future-architect__vuls-999529a05b202b0fd29c6fca5039a4c47a3766bb,pro,go,1,supercoder,on,SC-ON,0,anthropic/claude-opus-4-7,provider_truncation,0,,,,,,1.4343375000000003,1.4343375000000003,30,24664,5334,1,340.38,,,,,,,,,,,,,,
instance_future-architect__vuls-999529a05b202b0fd29c6fca5039a4c47a3766bb,pro,go,1,supercoder,off,SC-OFF,0,anthropic/claude-opus-4-7,provider_truncation,0,,,,,,0.43450600000000006,0.43450600000000006,16,7532,0,0,137.05,,,,,,,,,,,,,,
instance_future-architect__vuls-999529a05b202b0fd29c6fca5039a4c47a3766bb,pro,go,1,opencode,l1,OpenCode,0,anthropic/claude-opus-4-7,unresolved,1,0,0,3,0,0,1.1952902499999998,1.1952902499999998,32,20941,13304,1,366.31,6,2,0,1,1,1,0.0,1.0,1.0,1.0,1,1.0,1.0,agent_targeted_v3
trinodb__trino-3859,polybench,java,2,supercoder,on,SC-ON,0,anthropic/claude-opus-4-7,resolved,1,1,1,1,0,0,4.209529249999999,4.209529249999999,79,18351,4808,4,491.44,144,6,0,0,0,1,0.0,0.0,0.0,0.5,2,0.5,1.0,agent_targeted_v3
trinodb__trino-3859,polybench,java,2,supercoder,off,SC-OFF,0,anthropic/claude-opus-4-7,resolved,1,1,1,1,0,0,6.183394500000001,6.183394500000001,113,25157,5153,4,974.73,55,7,0,0,0,1,0.0,0.0,0.0,0.5,2,0.5,1.0,agent_targeted_v3
trinodb__trino-3859,polybench,java,2,opencode,l1,OpenCode,0,anthropic/claude-opus-4-7,resolved,1,1,1,1,0,0,2.50063775,2.50063775,87,23187,3193,3,882.53,38,6,0,0,0,1,0.0,0.0,0.0,0.5,2,0.6667,1.0,agent_targeted_v3
huggingface__transformers-30556,polybench,python,2,supercoder,on,SC-ON,0,anthropic/claude-opus-4-7,resolved,1,1,3,3,21,21,0.7325697500000001,0.7325697500000001,24,7791,4302,2,135.27,16,6,0,0,0,1,0.0,0.0,0.0,0.5,2,0.5,0.5,agent_targeted_v3
huggingface__transformers-30556,polybench,python,2,supercoder,off,SC-OFF,0,anthropic/claude-opus-4-7,resolved,1,1,3,3,21,21,0.691782,0.691782,28,11603,4022,2,177.65,13,1,1,1,1,1,0.5,0.5,0.5,0.5,2,0.5,0.5,agent_targeted_v3
huggingface__transformers-30556,polybench,python,2,opencode,l1,OpenCode,0,anthropic/claude-opus-4-7,resolved,1,1,3,3,21,21,0.412661,0.412661,17,7841,706,1,102.8,36,6,0,0,0,1,0.0,0.0,0.0,0.5,2,1.0,0.5,agent_targeted_v3
instance_ansible__ansible-5f4e332e3762999d94af27746db29ff1729252c1-v0f01c69f1e2528b935359cfe578530722bca2c59,pro,python,1,supercoder,on,SC-ON,0,anthropic/claude-opus-4-7,unresolved,1,0,0,5,59,59,0.9406942500000002,0.9406942500000002,23,5658,2244,2,165.07,14,1,1,1,1,1,0.5,0.5,0.5,0.5,2,0.5,0.5,agent_targeted_v3
instance_ansible__ansible-5f4e332e3762999d94af27746db29ff1729252c1-v0f01c69f1e2528b935359cfe578530722bca2c59,pro,python,1,supercoder,off,SC-OFF,0,anthropic/claude-opus-4-7,git_history_leak,0,0,0,5,59,59,0.7310504999999999,0.7310504999999999,34,7619,2860,2,138.98,32,24,0,0,0,0,0.0,0.0,0.0,0.0,2,0.5,0.5,agent_targeted_v3
